id_estudiante,Semestre,Comunicacion Oral y Escrita,"Etica, Identidad y Profesion",Desafios Eticos Contemporaneos
00068936,6,8.3,8.7,8.6
00068937,7,5,9.3,9.0
00068938,8,10,5,8.6
00068939,9,7.5,5.7,6.9
00689310,10,10,5.3,6.4
00068941,1,7.5,5.7,6.6
00068942,2,5,6.6,6.8
00068943,3,5,6.1,10
00068944,4,10,7.1,10
00068945,5,9.5,8.4,8.7
00068946,6,8.4,10,5.9
00068947,7,10,10,6.5
00068948,8,5,6.8,10
00068949,9,5,8.3,6.2
00689410,10,7.4,5.6,8.5
00068951,1,8.0,10,10
00068952,2,7.8,5,10
00068953,3,8.8,9.4,5
00068954,4,8.1,10,5
00068955,5,5.2,5,9.1
00068956,6,5,10,5
00068957,7,5,7.1,9.9
00068958,8,5,10,10
00068959,9,10,5,10
00689510,10,7.0,10,7.2
00068961,1,5,10,10
00068962,2,5.9,10,6.9
00068963,3,5,9.0,5
00068964,4,8.8,5,5
00068965,5,5.1,5.7,7.8
00068966,6,9.4,7.9,9.7
00068967,7,7.4,9.8,5.9
00068968,8,9.8,10,5.7
00068969,9,8.7,9.6,7.3
00689610,10,5,8.5,5
00068971,1,10.0,6.1,7.3
00068972,2,9.1,10,10
00068973,3,5,10,6.8
00068974,4,8.9,5,10
00068975,5,6.3,7.2,10
00068976,6,8.0,5,8.0
00068977,7,6.2,10,10
00068978,8,7.3,10,9.7
00068979,9,8.9,7.1,10
00689710,10,10,6.6,8.4
00068981,1,8.1,10,5.9
00068982,2,7.2,8.9,5
00068983,3,10,10,7.5
00068984,4,10,9.8,10
00068985,5,9.0,5.5,6.6
00068986,6,5.6,10,10
00068987,7,9.7,7.6,7.8
00068988,8,6.5,5.6,5
00068989,9,9.0,9.8,5
00689810,10,9.8,9.6,10
00068991,1,5,9.7,5
00068992,2,5,7.1,5.9
00068993,3,7.9,9.5,7.9
00068994,4,8.5,7.5,5.3
00068995,5,8.5,10,8.0
00068996,6,8.1,10,6.2
00068997,7,6.3,10,10
00068998,8,9.0,6.7,5
00068999,9,5.6,7.7,6.5
00689910,10,5,10,8.8
00069001,1,5,8.2,6.6
00069002,2,10,5,5
00069003,3,8.1,8.2,6.9
00069004,4,8.0,6.7,6.1
00069005,5,10,9.7,8.9
00069006,6,5.8,7.4,7.2
00069007,7,5,6.9,6.1
00069008,8,10,7.1,5.2
00069009,9,5,5,7.3
00690010,10,6.7,9.6,7.4
00069011,1,5,6.1,5.5
00069012,2,9.3,5,10
00069013,3,10,7.7,6.7
00069014,4,5,6.7,9.7
00069015,5,10,7.6,7.9
00069016,6,7.4,5,10
00069017,7,5.0,8.9,8.0
00069018,8,7.7,5,6.3
00069019,9,9.5,10,6.7
00690110,10,6.3,5,7.8
00069021,1,10,10,5
00069022,2,9.6,5.8,8.8
00069023,3,8.0,7.7,7.1
00069024,4,6.4,10,6.2
00069025,5,5.3,5,10
00069026,6,10,5.2,9.3
00069027,7,6.7,5.9,10
00069028,8,8.4,6.4,8.8
00069029,9,8.9,5.6,10
00690210,10,5,8.3,5
00069031,1,7.1,8.1,10
00069032,2,5,5,5
00069033,3,8.6,5,5
00069034,4,9.9,8.0,10
00069035,5,10,9.9,10
00069036,6,6.9,10,7.2
00069037,7,8.5,5.6,8.3
00069038,8,9.5,5,10
00069039,9,5.2,8.8,5
00690310,10,10,6.4,10
00069041,1,7.4,8.4,5.4
00069042,2,9.6,7.2,10
00069043,3,10,8.0,8.8
00069044,4,5,10,5.5
00069045,5,5,7.1,10
00069046,6,10,5,10
00069047,7,10,10,8.2
00069048,8,5,5,6.7
00069049,9,10,7.1,8.4
00690410,10,7.0,5.9,7.3
00069051,1,10,10,5.6
00069052,2,6.7,7.6,10
00069053,3,10,9.7,6.3
00069054,4,5,7.8,8.8
00069055,5,7.6,7.4,10
00069056,6,5.4,5,7.5
00069057,7,6.7,5,7.7
00069058,8,10,7.2,9.6
00069059,9,10,10,8.7
00690510,10,10.0,7.1,5
00069061,1,8.2,10,7.0
00069062,2,8.0,10,9.9
00069063,3,6.2,5,6.5
00069064,4,5,6.5,10
00069065,5,10,6.5,8.2
00069066,6,5.6,9.5,8.5
00069067,7,6.8,6.7,5
00069068,8,6.5,10,5
00069069,9,5.3,5,9.7
00690610,10,10,7.3,6.8
00069071,1,10,8.8,6.4
00069072,2,10,10,10
00069073,3,9.4,7.3,10
00069074,4,7.3,5.1,5
00069075,5,9.6,10,10
00069076,6,6.5,5,5
00069077,7,10,8.1,6.4
00069078,8,5,10,8.0
00069079,9,7.7,8.8,7.1
00690710,10,10,5,7.2
00069081,1,10,9.1,10
00069082,2,10,9.6,5.2
00069083,3,7.8,5.1,5.9
00069084,4,10,5.1,8.1
00069085,5,6.5,10,7.8
00069086,6,7.4,10,8.6
00069087,7,8.4,5.2,8.1
00069088,8,7.3,9.0,7.4
00069089,9,5,5.1,7.2
00690810,10,8.5,6.1,7.4
00069091,1,6.6,8.9,8.1
00069092,2,5.0,7.5,10
00069093,3,9.5,9.5,8.2
00069094,4,9.5,5.7,10
00069095,5,7.7,10,5.1
00069096,6,10,5.0,7.1
00069097,7,9.7,8.8,5
00069098,8,10,10,5.3
00069099,9,7.0,5.4,5
00690910,10,7.6,6.8,10
00069101,1,8.6,9.8,9.3
00069102,2,8.5,8.1,10
00069103,3,6.2,10,5.1
00069104,4,8.2,5,10
00069105,5,5.6,6.9,8.6
00069106,6,10,10,6.2
00069107,7,10,8.9,8.2
00069108,8,10,5,7.2
00069109,9,5.8,9.0,8.8
00691010,10,8.7,6.5,6.4
00069111,1,10,10,6.2
00069112,2,7.9,7.2,5.7
00069113,3,10,10,8.6
00069114,4,7.7,7.8,6.0
00069115,5,10,8.9,6.4
00069116,6,9.0,9.9,8.6
00069117,7,10,7.1,5.9
00069118,8,5,8.5,6.3
00069119,9,10,5,10.0
00691110,10,10,5,10
00069121,1,9.8,10,9.9
00069122,2,9.2,5.6,5
00069123,3,5,5,5
00069124,4,5,5.4,7.1
00069125,5,10,10,8.5
00069126,6,6.1,9.4,10
00069127,7,7.1,5,10
00069128,8,7.3,10,6.8
00069129,9,10,10,5
00691210,10,7.9,5,5
00069131,1,10,7.8,9.8
00069132,2,5,10,5.1
00069133,3,9.1,8.8,10
00069134,4,8.3,10,9.0
00069135,5,5.7,9.2,6.1
00069136,6,6.9,6.5,6.5
00069137,7,9.5,10,10
00069138,8,5,10,9.8
00069139,9,10,9.0,10
00691310,10,10,7.5,9.6
00069141,1,9.9,6.2,10
00069142,2,8.8,7.5,10
00069143,3,5,6.1,10
00069144,4,10,8.8,10
00069145,5,9.6,5,8.5
00069146,6,9.6,9.9,10
00069147,7,6.6,5.1,5
00069148,8,5.4,10,8.5
00069149,9,6.1,9.8,5
00691410,10,7.5,8.8,5
00069151,1,9.5,7.2,6.5
00069152,2,10,8.4,6.3
00069153,3,7.5,9.1,5
00069154,4,5,8.1,8.8
00069155,5,10,10,6.7
00069156,6,10,7.1,5
00069157,7,9.3,10,8.3
00069158,8,9.8,10,10
00069159,9,7.6,8.4,7.7
00691510,10,10,5,10.0
00069161,1,7.8,5.6,6.5
00069162,2,6.9,6.0,6.1
00069163,3,10,10,5.0
00069164,4,7.3,8.6,10
00069165,5,5.1,7.9,10
00069166,6,9.4,6.5,6.5
00069167,7,5,9.6,6.9
00069168,8,7.8,10,5
00069169,9,5,5,5
00691610,10,5.7,5.1,6.0
00069171,1,5,9.3,9.2
00069172,2,8.7,9.6,5
00069173,3,10,7.6,6.6
00069174,4,9.7,5.3,10
00069175,5,10,7.4,5
00069176,6,7.0,9.6,7.4
00069177,7,7.3,10,10
00069178,8,7.7,5.7,10
00069179,9,5.7,10,5.7
00691710,10,6.3,8.1,6.3
00069181,1,7.6,9.8,5.0
00069182,2,5,5,5
00069183,3,10,9.6,6.4
00069184,4,5,5,8.7
00069185,5,5,8.4,5.9
00069186,6,10,8.5,6.1
00069187,7,8.9,10,8.8
00069188,8,10,6.6,5.7
00069189,9,7.6,9.4,5
00691810,10,5,8.6,10
00069191,1,6.1,10,8.8
00069192,2,7.9,7.3,8.0
00069193,3,5.7,9.0,9.9
00069194,4,10,8.1,7.8
00069195,5,8.9,10,5
00069196,6,10,10,9.3
00069197,7,9.8,6.1,5
00069198,8,5.4,5,8.8
00069199,9,10,8.8,7.9
00691910,10,9.3,5,7.5
00069201,1,9.1,10,7.3
00069202,2,5.5,5,5
00069203,3,9.4,10,8.4
00069204,4,9.4,5,10
00069205,5,10,5.8,6.8
00069206,6,6.6,6.5,10
00069207,7,6.6,6.2,5
00069208,8,5,6.7,8.8
00069209,9,6.8,10,5.6
00692010,10,10,7.1,10
00069211,1,10,5.1,6.2
00069212,2,5.9,10,9.5
00069213,3,5.0,5.9,7.0
00069214,4,10,5,5
00069215,5,7.7,9.1,7.6
00069216,6,10,6.4,7.4
00069217,7,10,5,10
00069218,8,7.3,5.9,5.3
00069219,9,7.5,5,9.4
00692110,10,8.9,5,8.2
00069221,1,6.6,8.6,10
00069222,2,7.4,5.6,10
00069223,3,5.2,5,5
00069224,4,8.6,10,10
00069225,5,9.3,5.5,10
00069226,6,10,5.4,8.7
00069227,7,6.5,8.0,6.9
00069228,8,5,5.4,10
00069229,9,10,8.8,6.4
00692210,10,10,9.7,8.3
00069231,1,8.9,10,7.0
00069232,2,7.7,8.0,7.5
00069233,3,7.5,7.4,5.9
00069234,4,9.7,5.4,5
00069235,5,10,10,8.9
00069236,6,5.7,5.4,10
00069237,7,9.0,5.3,10
00069238,8,10,6.4,10
00069239,9,7.0,9.1,5
00692310,10,8.4,10,5
00069241,1,10,10,9.3
00069242,2,5,10,10
00069243,3,5.8,5,8.3
00069244,4,5.2,9.6,7.1
00069245,5,10,5.9,6.9
00069246,6,9.6,5,8.1
00069247,7,9.1,5,5
00069248,8,6.7,8.6,9.0
00069249,9,6.0,8.7,7.2
00692410,10,5.8,5.1,7.4
00069251,1,10,8.0,10
00069252,2,10,8.7,5.4
00069253,3,6.6,10,5.4
00069254,4,8.3,5,10
00069255,5,10,7.9,10
00069256,6,7.7,9.3,5
00069257,7,10,10,5.3
00069258,8,5,10,8.3
00069259,9,5,5,5
00692510,10,7.1,5.8,10
00069261,1,5.1,5.0,9.1
00069262,2,10,7.5,10
00069263,3,5,7.3,5
00069264,4,7.7,10,10
00069265,5,10,5,7.1
00069266,6,5.6,7.3,9.9
00069267,7,10.0,8.2,9.1
00069268,8,10,8.7,7.5
00069269,9,8.8,9.0,8.8
00692610,10,5.6,7.0,5
00069271,1,8.3,7.3,6.4
00069272,2,5,5.4,5
00069273,3,10,10,10
00069274,4,10,5,6.6
00069275,5,5.3,6.7,10
00069276,6,5.5,10,8.9
00069277,7,9.8,5,7.9
00069278,8,8.3,7.4,7.2
00069279,9,5,5,6.9
00692710,10,10,10,8.5
00069281,1,8.5,8.3,8.5
00069282,2,10,5.6,7.5
00069283,3,8.0,10,5
00069284,4,9.6,5,10
00069285,5,8.2,5.1,5.5
00069286,6,10,8.2,8.2
00069287,7,5.8,9.8,5.0
00069288,8,9.3,10,9.0
00069289,9,8.4,9.1,5
00692810,10,7.9,5,6.7
00069291,1,9.6,7.9,10
00069292,2,7.1,6.2,10
00069293,3,7.5,5,10
00069294,4,10,10,5.5
00069295,5,7.0,5,5
00069296,6,9.1,5.4,8.0
00069297,7,6.9,7.7,5
00069298,8,10,7.4,9.9
00069299,9,9.0,7.4,6.5
00692910,10,5.7,9.4,5
00069301,1,10,7.2,10
00069302,2,5,10,5
00069303,3,6.3,6.9,9.5
00069304,4,5.7,6.4,7.9
00069305,5,7.0,10,8.4
00069306,6,5,5,10
00069307,7,5,10,6.5
00069308,8,7.9,10,9.3
00069309,9,10,9.9,5
00693010,10,6.9,7.1,10
00069311,1,5.6,9.3,5.4
00069312,2,8.7,5,5
00069313,3,8.8,10,5.1
00069314,4,6.4,7.2,5
00069315,5,10,7.3,9.2
00069316,6,9.8,10,6.8
00069317,7,7.0,8.4,10
00069318,8,7.7,10,5
00069319,9,5,5,9.8
00693110,10,7.9,10,10
00069321,1,8.0,5.9,7.9
00069322,2,5.3,6.6,10
00069323,3,10,5,6.8
00069324,4,9.3,5,5.1
00069325,5,5.3,8.6,8.0
00069326,6,8.3,10,5.5
00069327,7,10,10,9.4
00069328,8,5.9,6.1,7.6
00069329,9,8.3,5,10
00693210,10,8.3,5,9.6
00069331,1,8.3,5,10
00069332,2,9.1,10,10
00069333,3,10,7.7,5
00069334,4,10,5,6.7
00069335,5,5,10,10
00069336,6,5,7.5,10
00069337,7,9.1,10,10
00069338,8,7.9,9.1,8.6
00069339,9,8.9,10.0,10
00693310,10,8.8,5,10
00069341,1,6.9,6.5,9.9
00069342,2,8.0,5,10
00069343,3,5.6,9.3,8.9
00069344,4,10,7.1,10
00069345,5,5,6.6,5
00069346,6,10,9.7,5
00069347,7,10,8.7,9.1
00069348,8,9.1,10,5.9
00069349,9,6.9,9.9,9.6
00693410,10,10,10,8.5
00069351,1,10,7.1,5
00069352,2,7.1,5,10.0
00069353,3,5.9,8.8,7.5
00069354,4,10,8.9,10
00069355,5,9.6,7.0,6.0
00069356,6,10,8.2,10
00069357,7,10,5,6.3
00069358,8,7.5,8.4,5.4
00069359,9,5.6,5.4,10
00693510,10,10,5.4,7.6
00069361,1,8.2,8.5,5
00069362,2,10,5.9,10
00069363,3,10,7.5,8.5
00069364,4,8.5,10,7.1
00069365,5,8.4,5,10
00069366,6,8.8,5,10
00069367,7,6.3,6.0,10
00069368,8,10,10,6.2
00069369,9,7.9,10,5
00693610,10,6.7,8.1,6.0
00069371,1,5.2,10,10
00069372,2,6.6,8.3,10
00069373,3,5,6.9,8.1
00069374,4,10,5,8.8
00069375,5,8.0,7.5,5.7
00069376,6,10,10,10
00069377,7,10,6.4,8.7
00069378,8,10,9.1,5
00069379,9,10,7.0,5
00693710,10,6.2,10,6.3
00069381,1,5,10,9.7
00069382,2,6.3,7.7,10
00069383,3,10,6.8,7.5
00069384,4,8.7,10,9.2
00069385,5,10,6.4,6.2
00069386,6,10,7.2,10.0
00069387,7,7.6,6.4,7.9
00069388,8,7.4,5.8,10
00069389,9,7.7,5,7.2
00693810,10,10,10,8.7
00069391,1,10,7.1,5
00069392,2,10,7.6,8.3
00069393,3,10,5.4,7.7
00069394,4,5.6,10,7.9
00069395,5,8.9,10,9.2
00069396,6,5,9.1,6.4
00069397,7,5.1,8.0,6.9
00069398,8,6.2,5.1,9.6
00069399,9,9.7,5,7.7
00693910,10,5.2,5.8,7.2
00069401,1,6.4,10,8.9
00069402,2,8.2,10,5
00069403,3,10,7.7,5
00069404,4,9.0,6.6,8.0
00069405,5,5.7,8.8,5
00069406,6,8.6,8.9,6.4
00069407,7,5.1,10,5.7
00069408,8,6.1,5,7.4
00069409,9,6.2,9.2,10
00694010,10,10,10,5.4
00069411,1,5,10,7.4
00069412,2,9.0,5,10
00069413,3,10,10,6.9
00069414,4,9.4,5,8.6
00069415,5,9.0,7.7,10
00069416,6,10,8.4,10
00069417,7,10,6.1,10.0
00069418,8,7.3,10,6.4
00069419,9,8.4,8.7,7.1
00694110,10,5,7.1,10
00069421,1,5,10,8.9
00069422,2,10,7.0,10
00069423,3,9.0,10,5.3
00069424,4,5.7,6.6,6.6
00069425,5,5,10,9.8
00069426,6,5.7,8.3,10
00069427,7,8.8,6.2,5
00069428,8,10,5,7.0
00069429,9,5,5,5.2
00694210,10,9.0,10,6.7
00069431,1,8.7,5.1,10
00069432,2,7.4,7.2,7.8
00069433,3,8.7,6.0,5.5
00069434,4,7.8,9.2,5.9
00069435,5,10,10,8.9
00069436,6,6.0,10,8.1
00069437,7,9.8,9.1,5
00069438,8,9.8,5.3,8.2
00069439,9,6.0,9.3,7.8
00694310,10,9.9,10,7.3
00069441,1,7.8,10,8.3
00069442,2,6.2,6.6,5
00069443,3,9.2,10,8.4
00069444,4,8.0,7.3,6.8
00069445,5,9.4,10,10
00069446,6,7.4,8.6,5
00069447,7,7.8,6.1,6.1
00069448,8,9.3,6.0,5.2
00069449,9,6.8,5,9.2
00694410,10,10,5,7.6
00069451,1,5,10,8.6
00069452,2,5.5,10,8.6
00069453,3,9.4,8.4,10
00069454,4,7.3,10,5.8
00069455,5,5,10,9.7
00069456,6,5,6.2,10
00069457,7,8.2,9.5,9.2
00069458,8,10,7.8,10
00069459,9,5.8,8.8,7.8
00694510,10,10,5,10
00069461,1,9.0,10,5.9
00069462,2,9.3,10,5
00069463,3,7.0,8.7,6.4
00069464,4,10,7.1,9.9
00069465,5,5,9.7,5.4
00069466,6,10,7.8,10
00069467,7,5,6.9,10
00069468,8,5,5,5.2
00069469,9,10,8.8,6.3
00694610,10,9.0,8.2,10
00069471,1,5.4,5.4,10
00069472,2,10,8.4,10
00069473,3,10,10,8.6
00069474,4,7.4,9.0,10
00069475,5,5.7,5,10
00069476,6,8.5,8.3,7.9
00069477,7,10,5,8.4
00069478,8,7.4,6.7,5
00069479,9,5,5,5
00694710,10,10,9.0,8.3
00069481,1,5,6.9,7.9
00069482,2,9.1,8.4,10
00069483,3,8.6,10,8.9
00069484,4,5.2,5,7.7
00069485,5,7.9,10,9.3
00069486,6,7.4,8.5,7.5
00069487,7,5,6.0,6.3
00069488,8,10,7.2,10
00069489,9,6.0,5,6.4
00694810,10,5,7.1,10
00069491,1,5.9,10,5.2
00069492,2,5.1,6.5,7.4
00069493,3,8.7,5,10
00069494,4,10,5.7,10
00069495,5,6.7,10,7.9
00069496,6,7.0,10,8.7
00069497,7,6.8,8.5,5.0
00069498,8,10,5,10
00069499,9,7.0,5,9.7
00694910,10,5,5,5.2
00069501,1,7.3,6.4,6.3
00069502,2,9.0,6.8,9.4
00069503,3,9.7,9.7,10
00069504,4,5,8.6,5
00069505,5,5.7,5,8.7
00069506,6,5.2,10,10
00069507,7,10,9.0,6.4
00069508,8,7.3,8.4,7.0
00069509,9,5.3,7.9,6.9
00695010,10,5.2,10,10
00069511,1,9.0,6.9,7.1
00069512,2,9.6,6.2,8.3
00069513,3,7.2,6.7,6.8
00069514,4,7.2,7.2,10
00069515,5,7.9,7.4,9.0
00069516,6,8.8,6.6,10
00069517,7,6.9,10,10
00069518,8,8.7,5.6,7.0
00069519,9,5,10,10
00695110,10,10,5,6.0
00069521,1,9.1,7.8,10
00069522,2,10,9.8,8.3
00069523,3,7.0,5,9.7
00069524,4,9.3,5.8,5
00069525,5,5,5.4,5
00069526,6,10,10,5
00069527,7,7.9,5,10
00069528,8,6.1,5,10
00069529,9,5,5.8,5
00695210,10,9.5,8.6,7.8
00069531,1,8.2,7.9,9.1
00069532,2,9.3,10,10
00069533,3,5,9.8,7.8
00069534,4,10,5,5.9
00069535,5,10,5,5
00069536,6,5.2,6.9,6.8
00069537,7,10,8.3,7.2
00069538,8,8.3,10,6.8
00069539,9,5,10,5
00695310,10,9.1,6.5,9.9
00069541,1,5,8.4,6.7
00069542,2,9.8,10,8.0
00069543,3,8.4,6.1,10
00069544,4,9.1,10,7.2
00069545,5,10,10,9.2
00069546,6,8.2,8.8,10
00069547,7,8.8,10.0,5.9
00069548,8,8.3,5.3,6.9
00069549,9,8.8,10,10
00695410,10,9.8,9.3,10
00069551,1,9.3,5,5.9
00069552,2,8.1,5.8,5.4
00069553,3,5.1,10,8.1
00069554,4,8.9,10,8.2
00069555,5,5,7.2,5.9
00069556,6,8.2,7.1,6.5
00069557,7,5.8,5,5
00069558,8,10,5,10
00069559,9,5.5,5,10
00695510,10,10,8.0,5
00069561,1,9.4,5.2,5.2
00069562,2,7.4,7.8,10
00069563,3,5,5,10
00069564,4,5,10,6.6
00069565,5,10,10,9.3
00069566,6,6.6,7.4,7.2
00069567,7,8.5,7.3,6.3
00069568,8,8.9,7.1,7.4
00069569,9,6.0,7.0,6.8
00695610,10,10,7.8,5.8
00069571,1,5,8.5,9.1
00069572,2,10,9.8,8.7
00069573,3,7.5,5,8.0
00069574,4,5.7,7.9,7.1
00069575,5,9.0,8.5,9.3
00069576,6,10,7.1,9.5
00069577,7,10,10,10
00069578,8,5,10,8.0
00069579,9,9.4,10,5
00695710,10,7.4,9.3,9.5
00069581,1,9.6,10,10.0
00069582,2,10,8.7,7.3
00069583,3,10,10,5.6
00069584,4,10,10,5.3
00069585,5,7.6,5,5.6
00069586,6,6.2,5,10
00069587,7,9.4,6.9,10
00069588,8,5.3,8.6,7.8
00069589,9,5,5,5.7
00695810,10,6.0,5,5
00069591,1,6.0,5,5
00069592,2,10,7.0,10
00069593,3,9.2,8.9,5.6
00069594,4,6.6,6.4,5
00069595,5,5,9.6,9.7
00069596,6,6.0,5,9.0
00069597,7,10,5.0,7.2
00069598,8,5.8,8.4,8.3
00069599,9,5.0,9.0,10
00695910,10,8.6,5,7.5
00069601,1,10,5,8.8
00069602,2,8.5,5,10
00069603,3,10,9.3,7.4
00069604,4,6.7,10,8.1
00069605,5,10,9.0,6.4
00069606,6,8.1,10,5.7
00069607,7,5,5,7.9
00069608,8,5.6,5.5,9.7
00069609,9,8.9,8.3,9.0
00696010,10,10,10,10
00069611,1,9.8,5.2,8.2
00069612,2,5,7.8,6.5
00069613,3,9.2,5,5
00069614,4,5,10,8.9
00069615,5,5,5,5
00069616,6,8.6,8.7,10
00069617,7,8.2,5.4,7.7
00069618,8,7.4,7.3,5
00069619,9,6.9,9.3,5.4
00696110,10,7.8,7.3,8.3
00069621,1,7.1,8.6,10
00069622,2,8.8,8.0,10
00069623,3,8.1,6.8,10
00069624,4,10,7.7,10
00069625,5,8.5,6.9,10
00069626,6,5.6,10,9.7
00069627,7,9.0,6.0,8.5
00069628,8,7.7,5,5.2
00069629,9,6.6,5.8,6.9
00696210,10,7.9,10,9.9
00069631,1,5,5,7.3
00069632,2,10,8.7,6.0
00069633,3,9.1,7.8,7.6
00069634,4,5,10,10
00069635,5,7.5,9.7,8.0
00069636,6,5.8,7.7,10
00069637,7,10,9.8,10
00069638,8,8.9,10,5
00069639,9,5,10,8.1
00696310,10,8.4,8.0,5
00069641,1,7.0,10,10
00069642,2,5,5.6,10
00069643,3,10,6.9,7.7
00069644,4,9.7,6.4,8.3
00069645,5,7.6,8.0,5.1
00069646,6,9.5,6.4,5.3
00069647,7,9.2,10,7.8
00069648,8,10,10,10
00069649,9,8.8,8.4,8.1
00696410,10,9.5,10,10
00069651,1,10,7.1,9.9
00069652,2,9.1,9.1,6.1
00069653,3,10,6.5,6.6
00069654,4,10,7.9,5.8
00069655,5,8.7,10,8.3
00069656,6,7.4,6.5,5
00069657,7,7.1,7.8,10
00069658,8,7.3,7.0,8.4
00069659,9,8.1,8.9,10
00696510,10,7.4,8.1,10
00069661,1,9.9,5,8.6
00069662,2,5.1,9.0,8.7
00069663,3,10,5,6.7
00069664,4,9.6,9.4,8.1
00069665,5,9.7,10,5
00069666,6,7.2,7.0,9.0
00069667,7,10,5,10
00069668,8,10,5,7.4
00069669,9,7.3,10,10
00696610,10,8.6,9.4,10
00069671,1,10,7.6,10
00069672,2,8.2,6.1,9.3
00069673,3,8.5,5.8,9.3
00069674,4,5,5,7.5
00069675,5,9.6,5.5,8.8
00069676,6,5.8,6.0,8.2
00069677,7,5,5.0,10
00069678,8,9.8,10,10
00069679,9,6.7,9.4,5.5
00696710,10,9.3,9.7,9.0
00069681,1,5.3,5.7,8.3
00069682,2,10,10,5.7
00069683,3,5,7.1,5.3
00069684,4,5,5,7.8
00069685,5,10,6.0,5
00069686,6,10,8.6,10
00069687,7,5,9.0,7.0
00069688,8,5,5.6,5
00069689,9,5,5,5.8
00696810,10,6.0,10,10
00069691,1,6.4,8.8,8.2
00069692,2,10,9.4,9.9
00069693,3,9.8,5.7,8.9
00069694,4,10,8.5,9.3
00069695,5,10,9.3,9.7
00069696,6,10,6.2,7.7
00069697,7,9.2,10,10
00069698,8,8.2,9.1,7.7
00069699,9,10,6.7,10
00696910,10,5,8.9,10
00069701,1,5.8,10,8.9
00069702,2,5.4,6.0,10
00069703,3,6.9,9.0,7.2
00069704,4,10,6.1,10
00069705,5,9.5,10,7.8
00069706,6,5.7,6.9,8.6
00069707,7,6.3,10,8.4
00069708,8,10,9.4,5.2
00069709,9,6.3,6.0,6.1
00697010,10,5,5.4,5
00069711,1,9.1,6.1,10
00069712,2,9.1,5.8,10
00069713,3,10,8.0,6.3
00069714,4,5,10,8.6
00069715,5,6.1,10,10
00069716,6,10,10,10
00069717,7,9.2,5,8.5
00069718,8,10,6.9,8.2
00069719,9,7.4,6.1,7.4
00697110,10,10,10,9.5
00069721,1,7.6,10,9.9
00069722,2,5,6.2,6.6
00069723,3,6.1,8.2,5
00069724,4,8.1,10,9.4
00069725,5,7.3,6.7,10
00069726,6,7.6,6.6,10
00069727,7,5.6,7.2,8.6
00069728,8,9.0,5.9,6.4
00069729,9,10,9.3,5.0
00697210,10,7.1,7.6,8.8
00069731,1,10,9.2,7.0
00069732,2,5,8.5,5.6
00069733,3,6.2,10,10
00069734,4,6.7,5,9.8
00069735,5,5,6.1,5
00069736,6,10,5.4,5.3
00069737,7,6.6,7.0,10
00069738,8,10,10,6.2
00069739,9,5,7.2,9.9
00697310,10,8.4,10,7.0
00069741,1,9.1,5.4,10
00069742,2,6.8,9.5,5
00069743,3,6.9,5.9,5.9
00069744,4,5,5,5.0
00069745,5,5.7,9.4,9.1
00069746,6,9.3,5,10
00069747,7,5.4,10,5
00069748,8,7.9,7.8,7.3
00069749,9,7.5,7.2,6.2
00697410,10,8.7,9.4,5
00069751,1,9.1,8.2,5
00069752,2,6.2,5.3,7.4
00069753,3,10,8.9,10
00069754,4,10,8.9,10
00069755,5,6.7,5.3,5
00069756,6,10,5,7.7
00069757,7,5,6.4,9.6
00069758,8,7.8,5.1,6.2
00069759,9,9.5,8.7,10
00697510,10,6.9,9.0,5.4
00069761,1,10,8.6,8.1
00069762,2,5,6.1,10
00069763,3,10,9.1,9.7
00069764,4,5.8,8.5,5
00069765,5,7.2,8.9,6.3
00069766,6,9.1,10,9.8
00069767,7,7.0,10,8.3
00069768,8,9.1,10,9.3
00069769,9,10,10,5.7
00697610,10,9.4,6.2,5.7
00069771,1,5,5,6.4
00069772,2,10,6.0,8.4
00069773,3,7.7,10,10
00069774,4,8.7,10,5
00069775,5,10,7.6,10
00069776,6,10,10,5.2
00069777,7,9.7,10,5
00069778,8,9.0,10,10
00069779,9,7.6,8.9,10
00697710,10,8.8,10,5
00069781,1,10,8.0,7.2
00069782,2,10,7.5,10
00069783,3,8.1,8.3,9.9
00069784,4,10.0,5,10
00069785,5,8.0,6.0,6.4
00069786,6,10,7.1,5
00069787,7,10,6.7,7.0
00069788,8,10,8.0,5
00069789,9,6.7,9.2,8.7
00697810,10,5,7.9,10
00069791,1,7.4,7.3,5.9
00069792,2,6.1,7.4,10
00069793,3,5,9.2,5
00069794,4,10,6.7,8.2
00069795,5,7.0,10,9.5
00069796,6,5.4,9.1,9.3
00069797,7,6.8,6.8,10
00069798,8,8.7,7.8,5.5
00069799,9,9.7,10,8.5
00697910,10,5,10,5.5
00069801,1,8.2,5.8,7.6
00069802,2,7.8,6.2,6.1
00069803,3,6.3,9.9,10
00069804,4,9.1,5,9.8
00069805,5,5,5,9.6
00069806,6,6.3,6.2,6.7
00069807,7,10,9.7,7.5
00069808,8,5.0,9.3,10
00069809,9,6.0,7.4,10
00698010,10,5,6.9,5.6
00069811,1,5,5,7.1
00069812,2,6.3,7.2,8.4
00069813,3,6.4,5,9.2
00069814,4,10,8.8,7.5
00069815,5,5.3,6.8,7.7
00069816,6,10,10,8.0
00069817,7,10,9.4,7.3
00069818,8,8.6,6.1,8.4
00069819,9,10,9.9,9.2
00698110,10,5,8.1,5
00069821,1,5,6.5,9.1
00069822,2,8.3,10,6.8
00069823,3,5.3,8.4,8.5
00069824,4,6.0,10,7.6
